beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo,sim_id
340.4415,297.5671,42.8744,14.41,12.1116,185.1469,164.5305,17.8732,3.4744,0.9576,-0.0424,82.0276,0.0,0.2092,0.0,0,9.9467,128.977,52.4503,0.9288,1.0189,3,3,False,884
275.6261,297.5671,-21.941,-7.37,19.5424,197.1594,89.5635,18.6165,12.0227,0.8511,-0.1489,80.7523,0.0,0.2195,0.0,0,10.5921,106.8288,55.5987,0.9902,1.0981,5,1,False,885
209.1715,297.5671,-88.3955,-29.71,25.3223,181.0443,55.9284,18.8783,34.2453,0.59,-0.41,83.5251,0.25,0.0,0.2096,4,9.7263,99.9927,53.2753,1.0983,0.7532,6,1,False,886
442.2267,297.5671,144.6596,48.61,2.4343,208.4586,283.6383,18.0235,34.281,0.59,-0.41,83.6121,0.25,0.25,0.3715,6,11.1991,153.0181,43.3909,1.0913,0.8922,6,2,False,887
377.3286,297.5671,79.7616,26.8,-0.8734,193.5979,238.2236,19.1709,34.4486,0.59,-0.41,84.0209,0.193,0.0,0.3929,10,10.4007,142.2904,44.3503,1.1736,1.1358,2,2,False,888
281.8368,297.5671,-15.7303,-5.29,5.6154,179.817,147.9145,18.0844,33.4257,0.59,-0.41,81.5261,0.25,0.2195,0.1897,5,9.6604,121.1255,46.8893,1.0515,0.8101,3,2,False,889
289.5241,297.5671,-8.0429,-2.7,10.6869,187.7674,124.3089,15.8799,17.3592,1.2154,0.2154,80.5787,0.7092,0.0,0.0,0,10.0875,122.1591,45.3988,0.7899,0.8957,4,0,False,890
365.506,297.5671,67.9389,22.83,26.7951,169.0387,192.8545,19.1744,4.0079,0.9518,-0.0482,83.2014,0.0,0.0,0.0,0,9.0813,132.6327,45.4361,1.0362,0.8705,3,2,False,891
199.5623,297.5671,-98.0048,-32.94,12.4085,185.6826,38.3048,17.8945,18.939,1.2309,0.2309,82.0092,0.0,0.0,0.0,0,9.9755,97.0505,58.0896,0.8901,1.0783,4,3,False,892
208.0875,297.5671,-89.4796,-30.07,-3.7597,183.9124,68.0826,17.018,23.1297,1.2825,0.2825,81.8818,0.25,0.0,0.0,0,9.8804,106.0332,46.7821,0.8202,1.0976,5,1,False,893
243.5354,297.5671,-54.0316,-18.16,3.9519,179.2814,111.5405,17.5311,33.7073,0.59,-0.41,82.213,0.3848,0.25,0.4216,9,9.6316,113.3441,50.1494,1.0623,0.8801,5,1,False,894
342.4807,297.5671,44.9137,15.09,9.2333,191.7155,193.9483,19.4028,33.0137,0.59,-0.41,80.5211,0.1348,0.0,0.2568,5,10.2996,127.7776,47.5429,1.1699,1.0505,8,3,False,895
341.2128,297.5671,43.6458,14.67,9.7578,187.758,193.1913,16.3983,33.096,0.59,-0.41,80.722,0.7092,0.25,0.4169,7,10.087,133.0446,49.9478,1.016,1.0937,7,2,False,896
328.3586,297.5671,30.7915,10.35,26.6415,184.6558,137.4791,18.8848,1.533,1.0182,0.0182,84.1639,0.0,0.0,0.0,0,9.9203,122.9726,46.891,0.9884,0.8299,3,1,False,897
294.9015,297.5671,-2.6656,-0.9,25.7267,193.7334,106.4294,18.6453,12.3427,0.849,-0.151,81.7456,0.0,0.25,0.0,0,10.408,112.3851,53.4197,1.0813,1.3983,2,7,False,898
289.6174,297.5671,-7.9496,-2.67,10.5402,189.407,112.6981,17.5903,5.4376,0.9327,-0.0673,80.7812,0.25,0.0,0.0,0,10.1756,115.4408,55.2025,0.8996,1.1361,8,2,False,899
270.6854,297.5671,-26.8817,-9.03,14.3261,183.1023,94.5219,17.2442,4.0207,1.0492,0.0492,81.7473,0.5,0.0,0.0,0,9.8369,111.0889,57.1371,0.9205,1.0228,5,2,False,900
225.1297,297.5671,-72.4374,-24.34,11.4091,196.4328,70.6331,19.8027,33.5426,0.59,-0.41,81.8111,0.0,0.0,0.4296,7,10.553,102.2274,52.3122,1.309,0.807,2,7,False,901
303.9773,297.5671,6.4103,2.15,13.1059,203.6084,139.8336,18.8951,33.6755,0.59,-0.41,82.1354,0.25,0.0,1.0109,16,10.9385,118.5792,52.4069,1.2889,0.7997,6,1,False,902
241.7841,297.5671,-55.783,-18.75,-0.7105,183.24,111.2166,17.259,34.7029,0.59,-0.41,84.6413,0.7092,0.0,0.1835,4,9.8443,115.5068,43.3164,1.0063,0.959,6,1,False,903
203.9687,297.5671,-93.5984,-31.45,4.4608,163.9178,105.0057,17.5973,51.8183,0.365,-0.635,81.6036,0.2092,0.5,0.0399,1,8.8062,110.8816,47.7048,1.0167,0.756,4,3,False,904
284.4542,297.5671,-13.1129,-4.41,16.2565,170.0826,132.5343,15.8321,18.5871,1.2268,0.2268,81.951,0.5442,0.0,0.0,0,9.1374,128.6919,53.866,0.7845,1.0004,8,3,False,905
149.7291,297.5671,-147.8379,-49.68,-0.4928,183.3732,1.3481,17.0483,17.4511,1.2149,0.2149,81.2125,0.25,0.2195,0.0,0,9.8514,86.0182,46.7286,0.8632,1.2002,6,1,False,906
247.7046,297.5671,-49.8625,-16.76,27.415,183.3512,88.6858,18.1651,33.5825,0.59,-0.41,81.9084,0.4592,0.0,1.282,20,9.8502,107.9539,46.3673,1.3145,0.9623,9,1,False,907
268.6708,297.5671,-28.8963,-9.71,37.5537,183.307,77.9572,17.0245,13.1228,1.1591,0.1591,82.4776,0.25,0.2092,0.0,0,9.8479,110.6212,53.8735,0.8922,1.3565,5,4,False,908
234.4169,297.5671,-63.1502,-21.22,18.6769,192.3914,75.2095,18.1789,33.682,0.59,-0.41,82.1512,0.4592,0.0,0.1228,2,10.3359,104.3517,58.1839,1.0554,1.0043,10,2,False,909
323.7403,297.5671,26.1732,8.8,21.8468,198.3446,138.4292,18.758,16.1224,0.8019,-0.1981,81.3742,0.193,0.0,0.0317,1,10.6557,118.6882,45.6326,1.0854,1.0357,4,5,False,910
294.967,297.5671,-2.6001,-0.87,2.9297,189.1379,124.8531,19.2373,2.7164,0.9672,-0.0328,82.8016,0.0,0.0,0.0,0,10.1611,116.581,49.4934,1.0209,1.2221,2,1,False,911
245.5628,297.5671,-52.0043,-17.48,11.3077,176.2094,89.4958,17.1048,14.3453,1.1734,0.1734,82.7377,0.4592,0.0,0.0,0,9.4666,111.0688,47.1104,0.9247,0.9313,8,4,False,912
256.319,297.5671,-41.248,-13.86,36.3442,179.2713,112.0617,17.742,53.6162,0.365,-0.635,84.4349,0.6786,0.0,0.8235,16,9.6311,114.0593,44.9575,1.2271,0.9295,8,2,False,913
260.7329,297.5671,-36.8341,-12.38,10.1291,182.6212,99.5349,15.9237,15.6286,1.1927,0.1927,81.0961,0.2092,0.25,0.0,0,9.811,117.8818,39.8686,0.7342,1.0108,8,1,False,914
326.2528,297.5671,28.6857,9.64,27.9747,182.2292,144.8232,19.298,9.4763,0.8883,-0.1117,84.816,0.0,0.0,0.0,0,9.79,122.2299,54.2286,1.0655,0.896,1,3,False,915
231.1091,297.5671,-66.4579,-22.33,9.8411,180.9732,89.0493,16.7734,31.9812,1.3887,0.3887,82.271,0.25,0.0,0.0,0,9.7225,113.2657,44.6569,0.821,0.8079,4,3,False,916
238.1308,297.5671,-59.4363,-19.97,15.4507,187.7915,55.4541,18.9225,1.643,1.0198,0.0198,83.1631,0.0,0.0,0.0,0,10.0888,101.539,51.4476,0.9874,1.06,4,1,False,917
296.6433,297.5671,-0.9237,-0.31,13.6719,184.3474,132.923,17.1353,17.1636,1.2066,0.2066,83.0881,0.443,0.0,0.0,0,9.9038,123.3906,43.6424,0.8837,1.07,7,1,False,918
251.4001,297.5671,-46.1669,-15.51,22.5424,188.4479,82.962,19.5686,22.9836,0.7219,-0.2781,82.6507,0.0,0.0,0.0,0,10.124,106.8507,45.6058,1.0697,0.8161,2,1,False,919
330.1261,297.5671,32.5591,10.94,17.0899,196.389,185.4715,19.2853,49.539,0.3934,-0.6066,81.6672,0.0,0.25,0.0,0,10.5507,126.847,50.7035,1.1079,0.9001,3,3,False,920
347.8216,297.5671,50.2546,16.89,17.0527,178.8076,174.8584,17.8164,5.0807,0.9383,-0.0617,82.2828,0.3848,0.0,0.0,0,9.6061,130.6754,54.6166,0.9383,0.8998,6,0,False,921
264.1887,297.5671,-33.3783,-11.22,-3.0665,181.6327,110.1868,17.1643,7.4,1.0902,0.0902,82.0748,0.0,0.4592,0.0,0,9.7579,115.9488,43.0893,0.8937,0.9003,6,3,False,922
218.9867,297.5671,-78.5803,-26.41,14.7904,191.0389,65.6669,18.9454,33.5641,0.59,-0.41,81.8637,0.25,0.0,0.7053,14,10.2632,100.3688,41.825,1.2192,0.9387,4,1,False,923
334.1446,297.5671,36.5775,12.29,15.8188,182.224,178.0279,17.5456,24.3804,0.7074,-0.2926,83.3303,0.3848,0.2273,0.1625,3,9.7897,133.1754,47.5825,0.9889,1.3454,6,1,False,924
249.9027,297.5671,-47.6643,-16.02,39.9536,193.6828,68.5164,18.4897,33.7604,0.59,-0.41,82.3424,0.0,0.3247,0.1221,3,10.4053,103.786,51.352,1.057,0.7001,7,3,False,925
268.2716,297.5671,-29.2954,-9.84,0.0641,183.7929,106.4817,16.6962,5.3709,1.0644,0.0644,83.4124,0.4773,0.0,0.0,0,9.874,118.05,51.2603,0.8513,1.0016,4,2,False,926
238.6487,297.5671,-58.9184,-19.8,11.221,197.384,69.2703,16.6508,22.5758,0.7277,-0.2723,82.9029,0.4592,0.2092,0.0,0,10.6041,106.7929,60.2236,0.8944,1.027,5,3,False,927
242.8841,297.5671,-54.683,-18.38,6.8254,184.083,97.1326,16.4596,28.6973,1.3503,0.3503,81.931,0.2195,0.25,0.0,0,9.8896,114.4431,53.7058,0.8399,0.7096,4,4,False,928
340.5317,297.5671,42.9646,14.44,25.6629,184.9428,182.1827,18.4963,33.7604,0.59,-0.41,82.3424,0.3656,0.0,0.8065,12,9.9357,128.5255,47.1357,1.2727,1.2189,5,4,False,929
238.1657,297.5671,-59.4013,-19.96,21.5623,186.2698,101.567,18.8517,52.3817,0.365,-0.635,82.4909,0.3848,0.0,0.3697,8,10.007,109.8781,54.3648,1.1613,0.9093,4,1,False,930
295.87,297.5671,-1.697,-0.57,7.2079,184.9395,121.3895,17.0503,0.6165,1.0076,0.0076,81.6523,0.0,0.4592,0.0,0,9.9356,118.9908,57.2798,0.8968,1.1454,2,5,False,931
397.4379,297.5671,99.8708,33.56,5.0252,185.8476,259.1947,18.9172,33.7123,0.59,-0.41,82.2252,0.0,0.25,0.255,4,9.9844,143.374,55.4354,1.1111,0.8609,2,2,False,932
220.8628,297.5671,-76.7043,-25.78,9.7622,174.6765,89.8863,18.9235,34.5389,0.59,-0.41,84.2411,0.25,0.0,0.1274,2,9.3842,108.3224,49.7591,1.0965,0.8781,4,2,False,933
260.4193,297.5671,-37.1477,-12.48,22.2534,173.7664,115.6857,18.2354,33.0507,0.5956,-0.4044,81.7339,0.2195,0.2092,0.0,0,9.3353,114.1883,47.0784,1.0283,0.9414,8,3,False,934
248.6258,297.5671,-48.9412,-16.45,8.4203,181.2745,85.3374,18.2563,8.1501,1.0977,0.0977,83.3779,0.2273,0.0,0.0,0,9.7387,109.1165,55.0534,0.9694,1.4043,6,2,False,935
342.7767,297.5671,45.2097,15.19,25.5498,187.4551,181.9481,18.9988,33.1775,0.59,-0.41,80.9207,0.25,0.0,0.2559,6,10.0707,126.1802,55.2121,1.1003,1.0865,1,0,False,936
276.7963,297.5671,-20.7707,-6.98,12.8186,186.7799,100.0974,18.2941,4.6055,0.9448,-0.0552,83.4474,0.25,0.0,0.0,0,10.0344,112.368,53.5224,0.9625,0.9039,5,0,False,937
280.198,297.5671,-17.3691,-5.84,13.2828,194.1175,112.4501,17.1444,22.5081,1.2644,0.2644,85.1418,0.0,0.2273,0.0,0,10.4286,122.1283,53.4227,0.8318,1.0699,4,2,False,938
277.7536,297.5671,-19.8135,-6.66,24.4047,175.1386,130.7992,19.037,33.5519,0.59,-0.41,81.8338,0.0,0.25,0.8027,16,9.409,115.1157,55.7542,1.23,1.192,3,1,False,939
376.6789,297.5671,79.1119,26.59,15.9669,191.699,195.6058,17.6366,8.9561,1.1102,0.1102,81.2536,0.0,0.1348,0.0,0,10.2987,139.8972,48.3288,0.8526,1.1682,0,1,False,940
171.0091,297.5671,-126.558,-42.53,3.0099,204.6924,17.2215,19.0476,34.8671,0.59,-0.41,85.0418,0.2195,0.0,0.2396,5,10.9968,92.7272,40.3262,1.1301,0.9828,5,2,False,941
246.0068,297.5671,-51.5602,-17.33,9.2668,189.2357,100.5717,19.8218,33.2454,0.59,-0.41,81.0864,0.0,0.0,0.2023,5,10.1664,107.2716,48.1719,1.1308,0.8598,2,0,False,942
388.9344,297.5671,91.3674,30.7,30.8373,195.8003,202.7923,18.6964,21.7991,0.7326,-0.2674,81.524,0.25,0.0,0.0,0,10.519,134.2926,44.6946,1.0222,0.96,5,1,False,943
317.2452,297.5671,19.6781,6.61,7.6897,189.1276,171.9039,18.0365,33.4396,0.59,-0.41,81.5599,0.5,0.0,0.5969,10,10.1606,124.6261,45.5341,1.1616,0.9281,5,2,False,944
226.7837,297.5671,-70.7834,-23.79,29.6242,180.5708,48.7023,18.6241,13.4894,0.8393,-0.1607,83.962,0.193,0.0,0.0,0,9.7009,101.4653,59.5046,1.0201,0.8255,5,2,False,945
323.3565,297.5671,25.7894,8.67,13.8667,199.6478,162.0692,19.0567,33.1706,0.59,-0.41,80.9038,0.2092,0.0,0.4439,9,10.7257,121.2956,50.7947,1.2141,0.9215,6,4,False,946
254.7923,297.5671,-42.7747,-14.37,14.1035,186.1334,85.4424,18.4814,12.4055,0.8481,-0.1519,81.6731,0.2092,0.0,0.0,0,9.9997,106.7419,51.6964,0.9748,0.9949,3,0,False,947
202.8882,297.5671,-94.6789,-31.82,8.008,185.1324,61.5096,18.1838,33.578,0.59,-0.41,81.8976,0.4773,0.0,0.2832,6,9.9459,100.7715,49.7594,1.0789,1.1672,6,1,False,948
266.541,297.5671,-31.0261,-10.43,20.5245,186.2322,97.1775,17.2771,20.1162,1.2451,0.2451,82.0629,0.25,0.0,0.0,0,10.005,114.3475,56.5917,0.8807,0.8776,4,3,False,949
178.1292,297.5671,-119.4378,-40.14,2.5669,175.6909,48.3967,16.95,31.5752,1.3875,0.3875,81.4741,0.0,0.0,0.0,0,9.4387,101.735,50.1738,0.7534,1.0813,6,1,False,950
314.4503,297.5671,16.8833,5.67,-4.5984,192.3681,196.4109,18.4148,51.3154,0.365,-0.635,80.8117,0.5,0.0,1.1034,18,10.3347,129.7939,43.1756,1.2938,0.8542,6,0,False,951
208.3102,297.5671,-89.2569,-30.0,28.1554,192.1737,42.3836,19.8767,34.5258,0.59,-0.41,84.2093,0.0,0.0,0.3838,9,10.3242,99.0044,54.9561,1.176,1.0115,4,0,False,952
266.1247,297.5671,-31.4423,-10.57,6.7716,178.25,113.5105,17.9252,14.482,1.1738,0.1738,83.3124,0.25,0.0,0.0,0,9.5762,116.7558,69.0148,0.928,1.0813,5,1,False,953
291.4985,297.5671,-6.0686,-2.04,7.7964,184.692,133.6972,16.0495,18.6376,0.7684,-0.2316,80.456,0.9592,0.0,0.0,0,9.9223,120.9715,58.0295,0.8902,1.0091,9,2,False,954
264.7998,297.5671,-32.7673,-11.01,-6.2985,212.3788,89.6603,19.4467,11.4942,0.8607,-0.1393,82.4883,0.0,0.0,0.0,0,11.4097,106.1765,62.7969,1.077,1.1696,3,3,False,955
285.3653,297.5671,-12.2018,-4.1,20.2812,189.1688,127.8012,17.6833,34.2026,0.59,-0.41,83.421,0.3656,0.193,1.0374,18,10.1628,121.6641,55.0262,1.231,0.937,5,2,False,956
262.3285,297.5671,-35.2386,-11.84,3.9495,192.4005,137.7393,18.5321,53.2287,0.365,-0.635,83.8247,0.5,0.0,0.2483,5,10.3364,118.1844,49.5278,1.1003,1.1787,5,0,False,957
242.1095,297.5671,-55.4575,-18.64,18.9334,176.8378,94.2832,17.0228,30.922,1.3693,0.3693,83.7394,0.0,0.0,0.0,0,9.5003,118.902,42.3501,0.765,0.9538,2,1,False,958
228.012,297.5671,-69.555,-23.37,6.8953,177.801,82.8346,16.0606,23.4582,1.283,0.283,82.9018,0.6521,0.0,0.0,0,9.5521,111.0252,50.6471,0.844,1.0482,8,4,False,959
237.4231,297.5671,-60.144,-20.21,18.8073,170.4815,68.1573,16.7459,3.2772,0.9599,-0.0401,81.7949,0.2195,0.4592,0.0,0,9.1588,105.1436,58.0903,0.8882,1.3718,4,3,False,960
191.6545,297.5671,-105.9126,-35.59,-3.2945,183.936,55.1723,14.9551,29.2043,1.3551,0.3551,82.2472,0.75,0.193,0.0,0,9.8817,103.5883,64.8853,0.7613,0.7439,6,3,False,961
252.3942,297.5671,-45.1729,-15.18,7.7281,183.3032,130.1169,16.7981,51.9559,0.365,-0.635,81.8203,0.5,0.5,0.4466,9,9.8477,117.098,57.7133,1.0559,1.3887,4,2,False,962
297.2241,297.5671,-0.3429,-0.12,19.1369,183.5452,143.4475,15.6371,33.2684,1.4038,0.4038,82.3927,0.4592,0.25,0.0,0,9.8607,131.8068,48.1136,0.7677,1.1014,7,2,False,963
185.1458,297.5671,-112.4213,-37.78,0.3209,182.0214,74.1262,18.4399,52.8829,0.365,-0.635,83.2801,0.4773,0.0,0.8015,14,9.7788,103.5355,54.2458,1.2593,0.7334,5,2,False,964
186.9172,297.5671,-110.6498,-37.18,12.8275,201.6591,24.9045,17.7426,34.7312,0.59,-0.41,84.7103,0.3086,0.25,0.2689,7,10.8338,96.2227,50.5723,1.0671,1.223,4,3,False,965
326.0186,297.5671,28.4515,9.56,13.665,188.8003,144.46,17.2386,3.6681,1.0444,0.0444,82.6066,0.0,0.25,0.0,0,10.143,127.7518,50.8613,0.8646,0.8375,1,3,False,966
266.3788,297.5671,-31.1882,-10.48,25.1779,192.73,100.7973,18.2787,34.0477,0.59,-0.41,83.0432,0.443,0.0,0.8691,16,10.3541,111.7661,47.8934,1.2059,1.1761,3,0,False,967
295.5824,297.5671,-1.9847,-0.67,21.3195,200.4873,94.3844,17.7858,2.823,0.9658,-0.0342,82.6233,0.0,0.2092,0.0,0,10.7708,112.2013,63.2971,0.9082,0.8941,4,2,False,968
251.7663,297.5671,-45.8008,-15.39,-3.4561,184.468,88.0199,16.5739,0.6917,1.0085,0.0085,81.4961,0.2092,0.2092,0.0,0,9.9102,110.9828,52.3255,0.8142,0.9943,2,2,False,969
253.6951,297.5671,-43.872,-14.74,10.8976,183.6854,111.8534,18.0348,34.7065,0.59,-0.41,84.6499,0.5,0.0,1.1502,19,9.8682,114.2484,52.92,1.2588,0.9234,7,0,False,970
250.3285,297.5671,-47.2386,-15.87,4.4295,181.9878,88.4479,17.1792,7.3574,1.0921,0.0921,79.9133,0.4773,0.0,0.0,0,9.777,107.507,56.3027,0.9122,0.8734,5,2,False,971
279.8899,297.5671,-17.6772,-5.94,-4.2084,197.3811,119.026,18.1194,14.1895,1.1713,0.1713,82.8527,0.0,0.1156,0.0,0,10.604,116.5503,49.2797,0.9297,0.9068,1,2,False,972
262.2687,297.5671,-35.2984,-11.86,15.4512,176.3957,104.5737,16.967,17.1849,1.2108,0.2108,81.5278,0.193,0.25,0.0,0,9.4766,115.6335,41.8575,0.8659,0.9686,8,2,False,973
266.7947,297.5671,-30.7723,-10.34,23.6838,174.9339,120.8293,18.9572,33.695,0.59,-0.41,82.1829,0.25,0.0,0.2115,4,9.398,115.2465,56.0297,1.1511,0.9715,1,4,False,974
306.6652,297.5671,9.0982,3.06,24.1666,192.3253,134.0753,17.8582,26.0438,0.6757,-0.3243,80.296,0.5,0.0,0.0,0,10.3324,117.4815,48.099,0.9845,0.8612,5,1,False,975
263.411,297.5671,-34.1561,-11.48,14.33,211.1858,98.7201,18.4018,42.4231,0.4783,-0.5217,81.3179,0.0,0.4592,0.0,0,11.3456,108.5672,52.5858,1.0223,1.0707,3,2,False,976
270.8241,297.5671,-26.743,-8.99,18.5109,197.858,107.2969,18.9691,33.8727,0.59,-0.41,82.6163,0.0,0.25,1.1402,19,10.6296,111.7343,48.8068,1.3235,1.0043,1,2,False,977
205.0727,297.5671,-92.4944,-31.08,-0.3428,182.2092,61.0795,16.9048,20.9684,1.2554,0.2554,82.107,0.25,0.193,0.0,0,9.7889,103.3486,51.673,0.8375,1.4203,5,1,False,978
268.7095,297.5671,-28.8576,-9.7,-8.6203,197.2581,101.6465,17.5424,4.0325,0.9505,-0.0495,81.4029,0.25,0.0,0.0,0,10.5974,112.6448,47.4209,0.8883,0.8436,2,1,False,979
288.7787,297.5671,-8.7883,-2.95,7.4169,201.4247,133.5257,19.8557,33.7328,0.59,-0.41,82.2751,0.0,0.0,0.4041,9,10.8212,115.9852,52.3355,1.1962,0.9535,5,1,False,980
252.1777,297.5671,-45.3893,-15.25,9.5054,197.7035,67.6336,17.5119,5.1528,0.9387,-0.0613,84.0092,0.2195,0.25,0.0,0,10.6213,106.0691,51.2956,0.9484,0.9736,3,3,False,981
324.7644,297.5671,27.1973,9.14,-9.2136,185.5465,202.4958,19.8817,34.1825,0.59,-0.41,83.3719,0.0,0.0,0.1807,5,9.9682,130.3848,48.5756,1.1446,1.0255,5,1,False,982
167.7481,297.5671,-129.819,-43.63,19.7892,181.7766,14.6895,18.8391,29.6681,0.6442,-0.3558,83.3729,0.25,0.0,0.0,0,9.7656,91.9056,50.3145,1.0402,0.9145,7,1,False,983
270.9729,297.5671,-26.5942,-8.94,-6.7154,190.5075,139.27,18.1784,33.9109,0.59,-0.41,82.7094,0.4592,0.0,0.6215,12,10.2347,118.1919,51.3966,1.1588,1.0028,8,1,False,984
248.7675,297.5671,-48.7996,-16.4,9.621,186.7281,83.6505,18.0533,13.1788,1.1593,0.1593,82.7366,0.0,0.0,0.0,0,10.0317,109.5921,49.9935,0.8986,0.9929,3,2,False,985
269.11,297.5671,-28.457,-9.56,-7.8274,183.747,125.466,18.0724,14.2031,0.8266,-0.1734,81.9097,0.3247,0.0,0.0,0,9.8715,115.5126,49.5721,1.0062,0.7391,5,3,False,986
330.5103,297.5671,32.9432,11.07,34.1816,201.0279,148.2457,18.9028,34.0422,0.59,-0.41,83.0298,0.25,0.0,0.0913,4,10.7999,122.012,49.8623,1.0863,0.8209,3,2,False,987
306.5337,297.5671,8.9666,3.01,3.2106,188.8836,135.7533,17.6833,3.6305,1.0444,0.0444,81.7621,0.2092,0.0,0.0,0,10.1475,121.9512,56.7094,0.8965,0.8736,4,1,False,988
237.7204,297.5671,-59.8466,-20.11,-5.5013,187.7951,105.2169,16.8267,32.9636,1.4027,0.4027,81.8662,0.0,0.0,0.0,0,10.089,119.1173,48.0304,0.7438,0.8703,7,1,False,989
299.0183,297.5671,1.4512,0.49,8.1352,198.8879,113.7172,19.006,2.716,1.0329,0.0329,82.6548,0.0,0.0,0.0,0,10.6849,114.1875,51.1636,1.0137,0.9644,1,2,False,990
300.7298,297.5671,3.1627,1.06,22.8192,168.5083,130.073,18.279,2.3917,1.0292,0.0292,81.8299,0.2273,0.0,0.0,0,9.0528,118.9083,48.029,0.9618,1.1113,2,1,False,991
329.8728,297.5671,32.3058,10.86,18.7016,192.3506,137.965,18.2852,0.8593,1.0105,0.0105,81.8163,0.0,0.25,0.0,0,10.3337,120.6627,49.4183,0.9677,1.2062,6,2,False,992
222.8956,297.5671,-74.6715,-25.09,5.9087,180.1889,67.0875,18.4261,11.8634,0.8528,-0.1472,80.6134,0.2092,0.0,0.0,0,9.6804,101.4824,62.6063,0.98,1.0832,5,1,False,993
320.1437,297.5671,22.5767,7.59,15.694,197.7919,175.2805,15.8768,52.7459,0.365,-0.635,83.0644,0.25,0.9592,0.4862,12,10.626,134.1659,51.2264,1.017,1.0282,5,4,False,994
264.1834,297.5671,-33.3837,-11.22,8.9661,187.8418,106.5089,17.5423,21.5911,1.2661,0.2661,81.1491,0.0,0.0,0.0,0,10.0915,115.873,47.8658,0.8307,0.7779,1,1,False,995
253.073,297.5671,-44.4941,-14.95,33.8308,184.9784,85.7229,17.1793,34.2799,0.5899,-0.4101,83.5976,0.25,0.4773,0.0,0,9.9377,111.1976,47.729,0.9586,0.8769,4,3,False,996
200.4891,297.5671,-97.078,-32.62,17.2002,191.5365,44.4618,19.0376,33.6717,0.59,-0.41,82.1262,0.0,0.25,0.4912,8,10.29,98.2456,56.2857,1.1724,1.1938,7,2,False,997
304.0855,297.5671,6.5184,2.19,16.9457,175.9085,141.7613,17.2796,13.2504,1.1646,0.1646,80.522,0.1156,0.2092,0.0,0,9.4504,124.2611,42.5752,0.8953,0.8381,3,3,False,998
295.5169,297.5671,-2.0502,-0.69,-3.9615,183.1416,186.9922,18.5782,52.0771,0.365,-0.635,82.0112,0.5,0.0,0.0009,1,9.839,128.1713,46.3764,1.0745,1.3062,6,2,False,999
183.4308,297.5671,-114.1362,-38.36,-5.7484,184.3671,75.8069,19.3182,51.6766,0.365,-0.635,81.3805,0.25,0.0,0.23,6,9.9048,101.4358,53.6969,1.1371,0.8496,7,0,False,1000
